Statefip	State_text	Countyfip	County_text	Borderno	Jurcode	Tract	Block	Tierno
6	CA	37	Los Angeles	318	westmoca	600202	202	5
6	CA	37	Los Angeles	318	westmoca	600202	203	5
6	CA	37	Los Angeles	318	westmoca	600202	204	2
6	CA	37	Los Angeles	318	westmoca	600202	205	2
6	CA	37	Los Angeles	318	westmoca	600202	206	2
6	CA	37	Los Angeles	318	westmoca	600202	207	2
6	CA	37	Los Angeles	318	westmoca	600202	208	1
6	CA	37	Los Angeles	318	westmoca	600202	209	1
6	CA	37	Los Angeles	318	westmoca	600202	301	1
6	CA	37	Los Angeles	318	westmoca	600202	302	2
6	CA	37	Los Angeles	318	westmoca	600202	303	5
6	CA	37	Los Angeles	318	westmoca	600202	304	5
6	CA	37	Los Angeles	318	westmoca	600202	305	2
6	CA	37	Los Angeles	318	westmoca	600202	306	2
6	CA	37	Los Angeles	318	westmoca	600202	307	5
6	CA	37	Los Angeles	318	westmoca	600301	103	1
6	CA	37	Los Angeles	318	westmoca	600301	104	1
6	CA	37	Los Angeles	318	westmoca	600301	105	5
6	CA	37	Los Angeles	318	westmoca	600301	106	1
6	CA	37	Los Angeles	318	westmoca	600301	201	1
6	CA	37	Los Angeles	318	westmoca	600301	202	1
6	CA	37	Los Angeles	318	westmoca	600301	203	3
6	CA	37	Los Angeles	318	westmoca	600301	204	2
6	CA	37	Los Angeles	318	westmoca	600301	205	1
6	CA	37	Los Angeles	318	westmoca	600301	301	1
6	CA	37	Los Angeles	318	westmoca	600301	302	2
6	CA	37	Los Angeles	318	westmoca	600301	304	3
6	CA	37	Los Angeles	318	westmoca	600301	305	4
6	CA	37	Los Angeles	318	westmoca	600301	306	5
6	CA	37	Los Angeles	318	westmoca	600301	307	6
6	CA	37	Los Angeles	318	westmoca	600301	401	6
6	CA	37	Los Angeles	318	westmoca	600301	402	5
6	CA	37	Los Angeles	318	westmoca	600301	403	4
6	CA	37	Los Angeles	318	westmoca	600301	404	5
6	CA	37	Los Angeles	318	westmoca	600301	405	5
6	CA	37	Los Angeles	318	westmoca	600301	406	5
6	CA	37	Los Angeles	321	bevhilca	700901	101	4
6	CA	37	Los Angeles	321	bevhilca	700901	102	4
6	CA	37	Los Angeles	321	bevhilca	700901	103	3
6	CA	37	Los Angeles	321	bevhilca	700901	104	2
6	CA	37	Los Angeles	321	bevhilca	700901	105	2
6	CA	37	Los Angeles	321	bevhilca	700901	107	1
6	CA	37	Los Angeles	321	bevhilca	700901	202	1
6	CA	37	Los Angeles	321	bevhilca	700901	203	1
6	CA	37	Los Angeles	321	bevhilca	700901	205	2
6	CA	37	Los Angeles	321	bevhilca	700901	206	1
6	CA	37	Los Angeles	321	bevhilca	700901	207	1
6	CA	37	Los Angeles	321	bevhilca	700901	208	2
6	CA	37	Los Angeles	321	bevhilca	700901	209	2
6	CA	37	Los Angeles	321	bevhilca	700901	210	1
6	CA	37	Los Angeles	321	bevhilca	700901	211	1
6	CA	37	Los Angeles	321	bevhilca	700901	301	1
6	CA	37	Los Angeles	321	bevhilca	700901	302	2
6	CA	37	Los Angeles	321	bevhilca	700901	303	2
6	CA	37	Los Angeles	321	bevhilca	700901	304	2
6	CA	37	Los Angeles	321	bevhilca	700901	305	3
6	CA	37	Los Angeles	321	bevhilca	700901	306	3
6	CA	37	Los Angeles	321	bevhilca	700901	307	4
6	CA	37	Los Angeles	321	bevhilca	700901	308	3
6	CA	37	Los Angeles	321	bevhilca	700901	401	2
6	CA	37	Los Angeles	321	bevhilca	700901	402	2
6	CA	37	Los Angeles	321	bevhilca	700901	403	2
6	CA	37	Los Angeles	321	bevhilca	700901	404	1
6	CA	37	Los Angeles	321	bevhilca	700901	405	1
6	CA	37	Los Angeles	321	bevhilca	700901	406	1
6	CA	37	Los Angeles	321	bevhilca	700901	407	1
6	CA	37	Los Angeles	321	bevhilca	700901	408	1
6	CA	37	Los Angeles	321	bevhilca	700901	501	1
6	CA	37	Los Angeles	321	bevhilca	700901	502	1
6	CA	37	Los Angeles	321	bevhilca	700901	503	2
6	CA	37	Los Angeles	321	bevhilca	700901	504	2
6	CA	37	Los Angeles	321	bevhilca	700901	505	3
6	CA	37	Los Angeles	321	bevhilca	700901	506	3
6	CA	37	Los Angeles	321	bevhilca	700901	507	4
6	CA	37	Los Angeles	321	bevhilca	700901	508	4
6	CA	37	Los Angeles	321	bevhilca	700902	101	4
6	CA	37	Los Angeles	321	bevhilca	700902	102	4
6	CA	37	Los Angeles	321	bevhilca	700902	103	4
6	CA	37	Los Angeles	321	bevhilca	700902	104	4
6	CA	37	Los Angeles	321	bevhilca	700902	105	3
6	CA	37	Los Angeles	321	bevhilca	700902	106	3
6	CA	37	Los Angeles	321	bevhilca	700902	107	3
6	CA	37	Los Angeles	321	bevhilca	700902	108	3
6	CA	37	Los Angeles	321	bevhilca	700902	201	2
6	CA	37	Los Angeles	321	bevhilca	700902	202	1
6	CA	37	Los Angeles	321	bevhilca	700902	203	1
6	CA	37	Los Angeles	321	bevhilca	700902	204	2
6	CA	37	Los Angeles	321	bevhilca	700902	205	2
6	CA	37	Los Angeles	321	bevhilca	700902	206	1
6	CA	37	Los Angeles	321	bevhilca	700902	207	2
6	CA	37	Los Angeles	321	bevhilca	700902	208	1
6	CA	37	Los Angeles	321	bevhilca	700902	301	1
6	CA	37	Los Angeles	321	bevhilca	700902	302	1
6	CA	37	Los Angeles	321	bevhilca	700902	303	1
6	CA	37	Los Angeles	321	bevhilca	700902	304	1
6	CA	37	Los Angeles	321	bevhilca	700902	306	1
6	CA	37	Los Angeles	321	bevhilca	700902	307	1
6	CA	37	Los Angeles	321	bevhilca	700902	309	2
6	CA	37	Los Angeles	321	bevhilca	700902	310	2
6	CA	37	Los Angeles	321	bevhilca	700902	311	2
6	CA	37	Los Angeles	321	bevhilca	700902	312	2
6	CA	37	Los Angeles	321	bevhilca	700902	313	2
6	CA	37	Los Angeles	321	bevhilca	700902	402	3
6	CA	37	Los Angeles	321	bevhilca	700902	403	3
6	CA	37	Los Angeles	321	bevhilca	700902	404	3
6	CA	37	Los Angeles	321	bevhilca	700902	405	3
6	CA	37	Los Angeles	321	bevhilca	700902	406	4
6	CA	37	Los Angeles	321	bevhilca	700902	407	4
6	CA	37	Los Angeles	321	bevhilca	700902	408	4
6	CA	37	Los Angeles	321	bevhilca	700902	409	4
6	CA	37	Los Angeles	321	bevhilca	700902	410	4
6	CA	37	Los Angeles	320	culcitca	702801	101	1
6	CA	37	Los Angeles	320	culcitca	702801	103	1
6	CA	37	Los Angeles	320	culcitca	702801	104	1
6	CA	37	Los Angeles	320	culcitca	702801	105	1
6	CA	37	Los Angeles	320	culcitca	702801	106	2
6	CA	37	Los Angeles	320	culcitca	702801	107	2
6	CA	37	Los Angeles	320	culcitca	702801	108	3
6	CA	37	Los Angeles	320	culcitca	702801	109	3
6	CA	37	Los Angeles	320	culcitca	702801	110	4
6	CA	37	Los Angeles	320	culcitca	702801	201	3
6	CA	37	Los Angeles	320	culcitca	702801	202	4
6	CA	37	Los Angeles	320	culcitca	702801	203	4
6	CA	37	Los Angeles	320	culcitca	702801	204	4
6	CA	37	Los Angeles	320	culcitca	702801	205	3
6	CA	37	Los Angeles	320	culcitca	702801	206	3
6	CA	37	Los Angeles	320	culcitca	702801	207	3
6	CA	37	Los Angeles	320	culcitca	702801	208	3
6	CA	37	Los Angeles	320	culcitca	702801	209	3
6	CA	37	Los Angeles	320	culcitca	702801	211	3
6	CA	37	Los Angeles	320	culcitca	702801	301	3
6	CA	37	Los Angeles	320	culcitca	702801	302	3
6	CA	37	Los Angeles	320	culcitca	702801	304	3
6	CA	37	Los Angeles	320	culcitca	702801	305	2
6	CA	37	Los Angeles	320	culcitca	702801	306	2
6	CA	37	Los Angeles	320	culcitca	702801	307	1
6	CA	37	Los Angeles	320	culcitca	702801	308	1
6	CA	37	Los Angeles	320	culcitca	702801	309	1
6	CA	37	Los Angeles	320	culcitca	702801	310	1
6	CA	37	Los Angeles	320	culcitca	702801	311	1
6	CA	37	Los Angeles	320	culcitca	702801	312	1
6	CA	37	Los Angeles	320	culcitca	702801	313	1
6	CA	37	Los Angeles	320	culcitca	702801	314	1
6	CA	37	Los Angeles	320	culcitca	702802	101	1
6	CA	37	Los Angeles	320	culcitca	702802	102	1
6	CA	37	Los Angeles	320	culcitca	702802	103	1
6	CA	37	Los Angeles	320	culcitca	702802	104	2
6	CA	37	Los Angeles	320	culcitca	702802	105	2
6	CA	37	Los Angeles	320	culcitca	702802	106	3
6	CA	37	Los Angeles	320	culcitca	702802	107	3
6	CA	37	Los Angeles	320	culcitca	702802	108	3
6	CA	37	Los Angeles	320	culcitca	702802	201	4
6	CA	37	Los Angeles	320	culcitca	702802	209	4
6	CA	37	Los Angeles	320	culcitca	702802	301	4
6	CA	37	Los Angeles	320	culcitca	702802	302	4
6	CA	37	Los Angeles	320	culcitca	702802	303	4
6	CA	37	Los Angeles	320	culcitca	702802	304	4
6	CA	37	Los Angeles	320	culcitca	702802	305	3
6	CA	37	Los Angeles	320	culcitca	702802	306	3
6	CA	37	Los Angeles	320	culcitca	702802	307	3
6	CA	37	Los Angeles	320	culcitca	702802	308	3
6	CA	37	Los Angeles	320	culcitca	702802	309	3
6	CA	37	Los Angeles	320	culcitca	702802	310	3
6	CA	37	Los Angeles	320	culcitca	702802	311	3
6	CA	75	San Francisco	324	sanfraca	262	101	7
6	CA	75	San Francisco	324	sanfraca	262	102	6
6	CA	75	San Francisco	324	sanfraca	262	103	6
6	CA	75	San Francisco	324	sanfraca	262	104	6
6	CA	75	San Francisco	324	sanfraca	262	105	7
6	CA	75	San Francisco	324	sanfraca	262	106	7
6	CA	75	San Francisco	324	sanfraca	262	107	7
6	CA	75	San Francisco	324	sanfraca	262	108	7
6	CA	75	San Francisco	324	sanfraca	262	109	8
6	CA	75	San Francisco	324	sanfraca	262	110	8
6	CA	75	San Francisco	324	sanfraca	262	111	8
6	CA	75	San Francisco	324	sanfraca	262	112	7
6	CA	75	San Francisco	324	sanfraca	262	113	7
6	CA	75	San Francisco	324	sanfraca	262	114	7
6	CA	75	San Francisco	324	sanfraca	262	201	5
6	CA	75	San Francisco	324	sanfraca	262	202	5
6	CA	75	San Francisco	324	sanfraca	262	203	5
6	CA	75	San Francisco	324	sanfraca	262	204	5
6	CA	75	San Francisco	324	sanfraca	262	205	5
6	CA	75	San Francisco	324	sanfraca	262	206	5
6	CA	75	San Francisco	324	sanfraca	262	207	5
6	CA	75	San Francisco	324	sanfraca	262	208	5
6	CA	75	San Francisco	324	sanfraca	262	209	5
6	CA	75	San Francisco	324	sanfraca	262	210	4
6	CA	75	San Francisco	324	sanfraca	262	301	3
6	CA	75	San Francisco	324	sanfraca	262	302	3
6	CA	75	San Francisco	324	sanfraca	262	304	4
6	CA	75	San Francisco	324	sanfraca	262	306	5
6	CA	75	San Francisco	324	sanfraca	262	307	3
6	CA	75	San Francisco	324	sanfraca	262	308	4
6	CA	75	San Francisco	324	sanfraca	262	309	3
6	CA	75	San Francisco	324	sanfraca	262	310	2
6	CA	75	San Francisco	324	sanfraca	262	401	1
6	CA	75	San Francisco	324	sanfraca	262	402	1
6	CA	75	San Francisco	324	sanfraca	262	403	3
6	CA	75	San Francisco	324	sanfraca	262	406	4
6	CA	75	San Francisco	324	sanfraca	262	407	4
6	CA	75	San Francisco	324	sanfraca	262	408	3
6	CA	75	San Francisco	324	sanfraca	262	409	2
6	CA	75	San Francisco	324	sanfraca	262	410	1
6	CA	75	San Francisco	324	sanfraca	262	501	1
6	CA	75	San Francisco	324	sanfraca	262	502	2
6	CA	75	San Francisco	324	sanfraca	262	503	1
6	CA	75	San Francisco	324	sanfraca	262	504	1
6	CA	75	San Francisco	324	sanfraca	262	505	1
6	CA	75	San Francisco	324	sanfraca	262	506	1
6	CA	75	San Francisco	324	sanfraca	262	507	1
6	CA	75	San Francisco	324	sanfraca	262	508	1
6	CA	75	San Francisco	324	sanfraca	262	510	1
6	CA	75	San Francisco	324	sanfraca	262	514	2
6	CA	75	San Francisco	324	sanfraca	263	501	8
6	CA	75	San Francisco	324	sanfraca	263	502	7
6	CA	75	San Francisco	324	sanfraca	263	503	7
6	CA	75	San Francisco	324	sanfraca	263	504	5
6	CA	75	San Francisco	324	sanfraca	263	505	5
6	CA	75	San Francisco	324	sanfraca	263	506	6
6	CA	75	San Francisco	324	sanfraca	263	507	6
6	CA	75	San Francisco	324	sanfraca	263	508	6
6	CA	75	San Francisco	324	sanfraca	263	509	6
6	CA	75	San Francisco	324	sanfraca	263	510	8
6	CA	75	San Francisco	324	sanfraca	263	511	7
6	CA	75	San Francisco	324	sanfraca	263	512	8
6	CA	75	San Francisco	324	sanfraca	263	601	5
6	CA	75	San Francisco	324	sanfraca	263	603	5
6	CA	75	San Francisco	324	sanfraca	263	605	5
6	CA	75	San Francisco	324	sanfraca	263	607	5
6	CA	75	San Francisco	324	sanfraca	263	609	5
6	CA	75	San Francisco	324	sanfraca	263	611	4
6	CA	75	San Francisco	324	sanfraca	263	612	4
6	CA	75	San Francisco	324	sanfraca	263	701	3
6	CA	75	San Francisco	324	sanfraca	263	702	3
6	CA	75	San Francisco	324	sanfraca	263	703	3
6	CA	75	San Francisco	324	sanfraca	263	705	3
6	CA	75	San Francisco	324	sanfraca	263	707	4
6	CA	75	San Francisco	324	sanfraca	263	714	1
6	CA	75	San Francisco	324	sanfraca	263	801	1
6	CA	75	San Francisco	324	sanfraca	263	803	1
6	CA	75	San Francisco	324	sanfraca	263	804	1
6	CA	75	San Francisco	324	sanfraca	263	805	4
6	CA	75	San Francisco	324	sanfraca	263	806	5
6	CA	75	San Francisco	324	sanfraca	263	807	1
6	CA	75	San Francisco	324	sanfraca	263	808	3
6	CA	75	San Francisco	324	sanfraca	263	809	1
6	CA	75	San Francisco	324	sanfraca	263	810	1
6	CA	75	San Francisco	324	sanfraca	263	811	1
6	CA	75	San Francisco	324	sanfraca	263	812	1
6	CA	81	San Mateo	324	dalcitca	6004	306	5
6	CA	81	San Mateo	324	dalcitca	6007	101	1
6	CA	81	San Mateo	324	dalcitca	6007	103	1
6	CA	81	San Mateo	324	dalcitca	6007	104	1
6	CA	81	San Mateo	324	dalcitca	6007	105	1
6	CA	81	San Mateo	324	dalcitca	6007	106	2
6	CA	81	San Mateo	324	dalcitca	6007	107	3
6	CA	81	San Mateo	324	dalcitca	6007	201	3
6	CA	81	San Mateo	324	dalcitca	6007	202	2
6	CA	81	San Mateo	324	dalcitca	6007	203	2
6	CA	81	San Mateo	324	dalcitca	6007	204	3
6	CA	81	San Mateo	324	dalcitca	6007	205	6
6	CA	81	San Mateo	324	dalcitca	6007	206	6
6	CA	81	San Mateo	324	dalcitca	6007	207	5
6	CA	81	San Mateo	324	dalcitca	6007	208	5
6	CA	81	San Mateo	324	dalcitca	6007	209	4
6	CA	81	San Mateo	324	dalcitca	6007	301	4
6	CA	81	San Mateo	324	dalcitca	6007	302	5
6	CA	81	San Mateo	324	dalcitca	6007	303	6
6	CA	81	San Mateo	324	dalcitca	6007	304	5
6	CA	81	San Mateo	324	dalcitca	6007	305	5
6	CA	81	San Mateo	324	dalcitca	6007	306	5
6	CA	81	San Mateo	324	dalcitca	6007	307	6
6	CA	81	San Mateo	324	dalcitca	6007	401	6
6	CA	81	San Mateo	324	dalcitca	6007	402	5
6	CA	81	San Mateo	324	dalcitca	6007	403	5
6	CA	81	San Mateo	324	dalcitca	6007	404	6
6	CA	81	San Mateo	324	dalcitca	6007	405	6
6	CA	81	San Mateo	324	dalcitca	6007	406	5
6	CA	81	San Mateo	324	dalcitca	6007	407	5
6	CA	81	San Mateo	324	dalcitca	6007	408	6
6	CA	81	San Mateo	324	dalcitca	6007	501	5
6	CA	81	San Mateo	324	dalcitca	6007	503	4
6	CA	81	San Mateo	324	dalcitca	6007	504	4
6	CA	81	San Mateo	324	dalcitca	6007	505	4
6	CA	81	San Mateo	324	dalcitca	6007	506	4
6	CA	81	San Mateo	324	dalcitca	6007	507	4
6	CA	81	San Mateo	324	dalcitca	6007	508	3
6	CA	81	San Mateo	324	dalcitca	6007	509	3
6	CA	81	San Mateo	324	dalcitca	6007	510	4
6	CA	81	San Mateo	324	dalcitca	6007	511	4
6	CA	81	San Mateo	324	dalcitca	6007	512	3
6	CA	81	San Mateo	324	dalcitca	6007	602	1
6	CA	81	San Mateo	324	dalcitca	6007	603	1
6	CA	81	San Mateo	324	dalcitca	6007	604	2
6	CA	81	San Mateo	324	dalcitca	6007	605	1
6	CA	81	San Mateo	324	dalcitca	6007	606	1
6	CA	81	San Mateo	324	dalcitca	6007	607	1
6	CA	81	San Mateo	324	dalcitca	6007	608	3
6	CA	81	San Mateo	324	dalcitca	6007	609	2
6	CA	81	San Mateo	324	dalcitca	6007	610	1
6	CA	81	San Mateo	324	dalcitca	6007	612	1
6	CA	81	San Mateo	324	dalcitca	6007	613	1
6	CA	81	San Mateo	324	dalcitca	6007	614	1
8	CO	5	Arapahoe	309	englewco	57	101	1
8	CO	5	Arapahoe	309	englewco	57	102	1
8	CO	5	Arapahoe	309	englewco	57	103	1
8	CO	5	Arapahoe	309	englewco	57	104	2
8	CO	5	Arapahoe	309	englewco	57	105	2
8	CO	5	Arapahoe	309	englewco	57	106	2
8	CO	5	Arapahoe	309	englewco	57	107	3
8	CO	5	Arapahoe	309	englewco	57	108	3
8	CO	5	Arapahoe	309	englewco	57	109	3
8	CO	5	Arapahoe	309	englewco	57	110	4
8	CO	5	Arapahoe	309	englewco	57	111	4
8	CO	5	Arapahoe	309	englewco	57	112	4
8	CO	5	Arapahoe	309	englewco	57	201	5
8	CO	5	Arapahoe	309	englewco	57	202	5
8	CO	5	Arapahoe	309	englewco	57	203	5
8	CO	5	Arapahoe	309	englewco	57	204	6
8	CO	5	Arapahoe	309	englewco	57	205	6
8	CO	5	Arapahoe	309	englewco	57	206	6
8	CO	5	Arapahoe	309	englewco	57	209	8
8	CO	5	Arapahoe	309	englewco	57	210	8
8	CO	5	Arapahoe	309	englewco	57	213	8
8	CO	5	Arapahoe	309	englewco	57	301	8
8	CO	5	Arapahoe	309	englewco	57	302	7
8	CO	5	Arapahoe	309	englewco	57	310	5
8	CO	5	Arapahoe	309	englewco	57	311	6
8	CO	5	Arapahoe	309	englewco	57	312	6
8	CO	5	Arapahoe	309	englewco	57	313	6
8	CO	5	Arapahoe	309	englewco	57	314	5
8	CO	5	Arapahoe	309	englewco	57	315	5
8	CO	5	Arapahoe	309	englewco	57	316	6
8	CO	5	Arapahoe	309	englewco	57	317	6
8	CO	5	Arapahoe	309	englewco	57	318	5
8	CO	5	Arapahoe	309	englewco	57	401	4
8	CO	5	Arapahoe	309	englewco	57	402	4
8	CO	5	Arapahoe	309	englewco	57	403	4
8	CO	5	Arapahoe	309	englewco	57	404	4
8	CO	5	Arapahoe	309	englewco	57	405	4
8	CO	5	Arapahoe	309	englewco	57	406	3
8	CO	5	Arapahoe	309	englewco	57	407	3
8	CO	5	Arapahoe	309	englewco	57	408	3
8	CO	5	Arapahoe	309	englewco	57	409	3
8	CO	5	Arapahoe	309	englewco	57	410	2
8	CO	5	Arapahoe	309	englewco	57	411	2
8	CO	5	Arapahoe	309	englewco	57	412	1
8	CO	5	Arapahoe	309	englewco	57	413	1
8	CO	5	Arapahoe	309	englewco	58	101	1
8	CO	5	Arapahoe	309	englewco	58	102	2
8	CO	5	Arapahoe	309	englewco	58	103	1
8	CO	5	Arapahoe	309	englewco	58	104	1
8	CO	5	Arapahoe	309	englewco	58	105	1
8	CO	5	Arapahoe	309	englewco	58	106	1
8	CO	5	Arapahoe	309	englewco	58	107	1
8	CO	5	Arapahoe	309	englewco	58	108	1
8	CO	5	Arapahoe	309	englewco	58	109	1
8	CO	5	Arapahoe	309	englewco	58	110	2
8	CO	5	Arapahoe	309	englewco	58	111	2
8	CO	5	Arapahoe	309	englewco	58	201	2
8	CO	5	Arapahoe	309	englewco	58	202	2
8	CO	5	Arapahoe	309	englewco	58	203	3
8	CO	5	Arapahoe	309	englewco	58	204	3
8	CO	5	Arapahoe	309	englewco	58	205	3
8	CO	5	Arapahoe	309	englewco	58	206	2
8	CO	5	Arapahoe	309	englewco	58	207	2
8	CO	5	Arapahoe	309	englewco	58	208	2
8	CO	5	Arapahoe	309	englewco	58	209	2
8	CO	5	Arapahoe	309	englewco	58	210	2
8	CO	5	Arapahoe	309	englewco	58	211	2
8	CO	5	Arapahoe	309	englewco	58	212	1
8	CO	5	Arapahoe	309	englewco	58	213	1
8	CO	5	Arapahoe	309	englewco	58	214	1
8	CO	5	Arapahoe	309	englewco	58	301	1
8	CO	5	Arapahoe	309	englewco	58	302	1
8	CO	5	Arapahoe	309	englewco	58	303	1
8	CO	5	Arapahoe	309	englewco	58	304	1
8	CO	5	Arapahoe	309	englewco	58	305	1
8	CO	5	Arapahoe	309	englewco	58	306	2
8	CO	5	Arapahoe	309	englewco	58	307	2
8	CO	5	Arapahoe	309	englewco	58	308	2
8	CO	5	Arapahoe	309	englewco	58	309	2
8	CO	5	Arapahoe	309	englewco	58	310	3
8	CO	5	Arapahoe	309	englewco	58	311	3
8	CO	5	Arapahoe	309	englewco	58	312	4
8	CO	5	Arapahoe	309	englewco	58	313	4
8	CO	5	Arapahoe	309	englewco	58	314	4
8	CO	5	Arapahoe	309	englewco	58	315	4
8	CO	5	Arapahoe	309	englewco	58	401	4
8	CO	5	Arapahoe	309	englewco	58	402	4
8	CO	5	Arapahoe	309	englewco	58	403	4
8	CO	5	Arapahoe	309	englewco	58	404	4
8	CO	5	Arapahoe	309	englewco	58	405	3
8	CO	5	Arapahoe	309	englewco	58	406	3
8	CO	5	Arapahoe	309	englewco	58	408	3
8	CO	5	Arapahoe	309	englewco	58	409	2
8	CO	5	Arapahoe	309	englewco	58	410	2
8	CO	5	Arapahoe	309	englewco	58	411	2
8	CO	5	Arapahoe	309	englewco	58	412	2
8	CO	5	Arapahoe	309	englewco	58	413	1
8	CO	5	Arapahoe	309	englewco	58	414	1
8	CO	5	Arapahoe	309	englewco	58	415	1
8	CO	5	Arapahoe	309	englewco	58	416	1
8	CO	5	Arapahoe	309	englewco	59	101	1
8	CO	5	Arapahoe	309	englewco	59	102	1
8	CO	5	Arapahoe	309	englewco	59	103	1
8	CO	5	Arapahoe	309	englewco	59	104	1
8	CO	5	Arapahoe	309	englewco	59	105	2
8	CO	5	Arapahoe	309	englewco	59	106	2
8	CO	5	Arapahoe	309	englewco	59	107	2
8	CO	5	Arapahoe	309	englewco	59	108	1
8	CO	5	Arapahoe	309	englewco	59	109	1
8	CO	5	Arapahoe	309	englewco	59	110	1
8	CO	5	Arapahoe	309	englewco	59	112	3
8	CO	5	Arapahoe	309	englewco	59	113	2
8	CO	5	Arapahoe	309	englewco	59	114	2
8	CO	5	Arapahoe	309	englewco	59	115	2
8	CO	5	Arapahoe	309	englewco	59	116	2
8	CO	5	Arapahoe	309	englewco	59	117	2
8	CO	5	Arapahoe	309	englewco	59	118	1
8	CO	5	Arapahoe	309	englewco	59	119	1
8	CO	5	Arapahoe	309	englewco	59	120	1
8	CO	5	Arapahoe	309	englewco	59	121	1
8	CO	5	Arapahoe	309	englewco	59	122	2
8	CO	5	Arapahoe	309	englewco	59	123	3
8	CO	5	Arapahoe	309	englewco	59	201	4
8	CO	5	Arapahoe	309	englewco	59	202	5
8	CO	5	Arapahoe	309	englewco	59	203	5
8	CO	5	Arapahoe	309	englewco	59	204	5
8	CO	5	Arapahoe	309	englewco	59	205	4
8	CO	5	Arapahoe	309	englewco	59	309	7
8	CO	5	Arapahoe	309	englewco	59	310	6
8	CO	5	Arapahoe	309	englewco	59	311	5
8	CO	5	Arapahoe	309	englewco	59	312	5
8	CO	5	Arapahoe	309	englewco	59	313	6
8	CO	5	Arapahoe	309	englewco	59	314	7
8	CO	5	Arapahoe	309	englewco	59	401	8
8	CO	5	Arapahoe	309	englewco	59	406	8
8	CO	31	Denver	310	denverco	47	208	8
8	CO	31	Denver	310	denverco	47	209	4
8	CO	31	Denver	310	denverco	47	210	2
8	CO	31	Denver	310	denverco	47	211	2
8	CO	31	Denver	310	denverco	47	212	1
8	CO	31	Denver	310	denverco	47	213	1
8	CO	31	Denver	310	denverco	47	302	2
8	CO	31	Denver	310	denverco	47	303	2
8	CO	31	Denver	310	denverco	47	304	3
8	CO	31	Denver	310	denverco	47	305	4
8	CO	31	Denver	310	denverco	47	306	5
8	CO	31	Denver	310	denverco	47	307	6
8	CO	31	Denver	310	denverco	47	308	7
8	CO	31	Denver	310	denverco	47	309	8
8	CO	31	Denver	310	denverco	47	310	8
8	CO	31	Denver	310	denverco	47	311	8
8	CO	31	Denver	310	denverco	47	404	8
8	CO	31	Denver	310	denverco	47	405	8
8	CO	31	Denver	310	denverco	47	406	7
8	CO	31	Denver	310	denverco	47	407	7
8	CO	31	Denver	310	denverco	47	408	6
8	CO	31	Denver	310	denverco	47	409	5
8	CO	31	Denver	310	denverco	47	410	4
8	CO	31	Denver	310	denverco	47	411	3
8	CO	31	Denver	310	denverco	47	412	2
8	CO	31	Denver	310	denverco	47	413	2
8	CO	31	Denver	310	denverco	47	414	1
8	CO	31	Denver	310	denverco	47	501	1
8	CO	31	Denver	310	denverco	47	502	1
8	CO	31	Denver	310	denverco	47	503	2
8	CO	31	Denver	310	denverco	47	504	3
8	CO	31	Denver	310	denverco	47	505	4
8	CO	31	Denver	310	denverco	47	506	5
8	CO	31	Denver	310	denverco	47	507	8
8	CO	31	Denver	310	denverco	47	508	7
8	CO	31	Denver	310	denverco	47	509	7
8	CO	31	Denver	310	denverco	47	510	6
8	CO	31	Denver	310	denverco	47	511	5
8	CO	31	Denver	310	denverco	47	512	4
8	CO	31	Denver	310	denverco	47	513	3
8	CO	31	Denver	310	denverco	47	514	2
8	CO	31	Denver	310	denverco	47	515	1
8	CO	31	Denver	310	denverco	701	102	8
8	CO	31	Denver	310	denverco	701	103	7
8	CO	31	Denver	310	denverco	701	104	7
8	CO	31	Denver	310	denverco	701	105	7
8	CO	31	Denver	310	denverco	701	106	7
8	CO	31	Denver	310	denverco	701	107	8
8	CO	31	Denver	310	denverco	701	109	8
8	CO	31	Denver	310	denverco	701	204	8
8	CO	31	Denver	310	denverco	701	205	7
8	CO	31	Denver	310	denverco	701	206	7
8	CO	31	Denver	310	denverco	701	207	7
8	CO	31	Denver	310	denverco	701	208	7
8	CO	31	Denver	310	denverco	701	209	8
8	CO	31	Denver	310	denverco	701	304	1
8	CO	31	Denver	310	denverco	701	305	1
8	CO	31	Denver	310	denverco	701	306	3
8	CO	31	Denver	310	denverco	701	307	3
8	CO	31	Denver	310	denverco	701	308	4
8	CO	31	Denver	310	denverco	701	309	5
8	CO	31	Denver	310	denverco	701	310	5
8	CO	31	Denver	310	denverco	701	311	6
8	CO	31	Denver	310	denverco	701	312	5
8	CO	31	Denver	310	denverco	701	313	4
8	CO	31	Denver	310	denverco	701	314	3
8	CO	31	Denver	310	denverco	701	315	2
8	CO	31	Denver	310	denverco	701	316	1
8	CO	31	Denver	310	denverco	701	401	1
8	CO	31	Denver	310	denverco	701	402	2
8	CO	31	Denver	310	denverco	701	403	3
8	CO	31	Denver	310	denverco	701	404	4
8	CO	31	Denver	310	denverco	701	405	5
8	CO	31	Denver	310	denverco	701	406	6
8	CO	31	Denver	310	denverco	701	407	6
8	CO	31	Denver	310	denverco	701	408	5
8	CO	31	Denver	310	denverco	701	409	4
8	CO	31	Denver	310	denverco	701	410	3
8	CO	31	Denver	310	denverco	701	411	2
8	CO	31	Denver	310	denverco	701	412	2
8	CO	31	Denver	310	denverco	701	413	1
8	CO	31	Denver	310	denverco	701	414	1
8	CO	31	Denver	310	denverco	901	504	8
8	CO	31	Denver	310	denverco	901	505	7
